page_id,category,subcategory,gt_rel,html_rel,clean_rel,digital_rel,real_rel,real_chain_label,real_chain_cn,paper_condition,lighting_condition,capture_method,page_info_image_path,page_info_matches_expected
08_technical/04_architecture_diagram/architecture_diagram_019_Healthcare_HL7_Integration,08_technical,04_architecture_diagram,08_technical/04_architecture_diagram/architecture_diagram_019_Healthcare_HL7_Integration.json,08_technical/04_architecture_diagram/architecture_diagram_019_Healthcare_HL7_Integration.html,08_technical/04_architecture_diagram/architecture_diagram_019_Healthcare_HL7_Integration.png,08_technical/04_architecture_diagram/architecture_diagram_019_Healthcare_HL7_Integration.png,08_technical/04_architecture_diagram/architecture_diagram_019_Healthcare_HL7_Integration__real_screen_photography.png,screen_photography,拍屏,无(屏幕显示),屏幕背光+室内光,手机对屏幕,08_technical/04_architecture_diagram/architecture_diagram_019_Healthcare_HL7_Integration.png,true
08_technical/04_architecture_diagram/architecture_diagram_020_Microservices_Architecture_EN,08_technical,04_architecture_diagram,08_technical/04_architecture_diagram/architecture_diagram_020_Microservices_Architecture_EN.json,08_technical/04_architecture_diagram/architecture_diagram_020_Microservices_Architecture_EN.html,08_technical/04_architecture_diagram/architecture_diagram_020_Microservices_Architecture_EN.png,08_technical/04_architecture_diagram/architecture_diagram_020_Microservices_Architecture_EN.png,08_technical/04_architecture_diagram/architecture_diagram_020_Microservices_Architecture_EN__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,08_technical/04_architecture_diagram/architecture_diagram_020_Microservices_Architecture_EN.png,true
08_technical/05_release_notes/release_notes_001_企业ERP系统v3.2更新说明,08_technical,05_release_notes,08_technical/05_release_notes/release_notes_001_企业ERP系统v3.2更新说明.json,08_technical/05_release_notes/release_notes_001_企业ERP系统v3.2更新说明.html,08_technical/05_release_notes/release_notes_001_企业ERP系统v3.2更新说明.png,08_technical/05_release_notes/release_notes_001_企业ERP系统v3.2更新说明.png,08_technical/05_release_notes/release_notes_001_企业ERP系统v3.2更新说明__real_screen_na_screen_screen.png,screen_photography,拍屏,无(屏幕显示),屏幕背光+室内光,手机对屏幕,08_technical/05_release_notes/release_notes_001_企业ERP系统v3.2更新说明.png,true
08_technical/05_release_notes/release_notes_002_Open_Source_Library_v2.0_Changelog,08_technical,05_release_notes,08_technical/05_release_notes/release_notes_002_Open_Source_Library_v2.0_Changelog.json,08_technical/05_release_notes/release_notes_002_Open_Source_Library_v2.0_Changelog.html,08_technical/05_release_notes/release_notes_002_Open_Source_Library_v2.0_Changelog.png,08_technical/05_release_notes/release_notes_002_Open_Source_Library_v2.0_Changelog.png,08_technical/05_release_notes/release_notes_002_Open_Source_Library_v2.0_Changelog__real_screenshot_na_na_na.png,screenshot_compressed,截图+转发压缩,无(纯数字),无,无,08_technical/05_release_notes/release_notes_002_Open_Source_Library_v2.0_Changelog.png,true
08_technical/05_release_notes/release_notes_003_移动APP_v5.8版本更新,08_technical,05_release_notes,08_technical/05_release_notes/release_notes_003_移动APP_v5.8版本更新.json,08_technical/05_release_notes/release_notes_003_移动APP_v5.8版本更新.html,08_technical/05_release_notes/release_notes_003_移动APP_v5.8版本更新.png,08_technical/05_release_notes/release_notes_003_移动APP_v5.8版本更新.png,08_technical/05_release_notes/release_notes_003_移动APP_v5.8版本更新__real_screen_na_screen_screen.png,screen_photography,拍屏,无(屏幕显示),屏幕背光+室内光,手机对屏幕,08_technical/05_release_notes/release_notes_003_移动APP_v5.8版本更新.png,true
08_technical/05_release_notes/release_notes_004_API_v3_Migration_Guide,08_technical,05_release_notes,08_technical/05_release_notes/release_notes_004_API_v3_Migration_Guide.json,08_technical/05_release_notes/release_notes_004_API_v3_Migration_Guide.html,08_technical/05_release_notes/release_notes_004_API_v3_Migration_Guide.png,08_technical/05_release_notes/release_notes_004_API_v3_Migration_Guide.png,08_technical/05_release_notes/release_notes_004_API_v3_Migration_Guide__real_screenshot_na_na_na.png,screenshot_compressed,截图+转发压缩,无(纯数字),无,无,08_technical/05_release_notes/release_notes_004_API_v3_Migration_Guide.png,true
08_technical/05_release_notes/release_notes_005_数据库v12.1补丁说明,08_technical,05_release_notes,08_technical/05_release_notes/release_notes_005_数据库v12.1补丁说明.json,08_technical/05_release_notes/release_notes_005_数据库v12.1补丁说明.html,08_technical/05_release_notes/release_notes_005_数据库v12.1补丁说明.png,08_technical/05_release_notes/release_notes_005_数据库v12.1补丁说明.png,08_technical/05_release_notes/release_notes_005_数据库v12.1补丁说明__real_screen_na_screen_screen.jpg,screen_photography,拍屏,无(屏幕显示),屏幕背光+室内光,手机对屏幕,08_technical/05_release_notes/release_notes_005_数据库v12.1补丁说明.png,true
08_technical/05_release_notes/release_notes_006_Android_Update,08_technical,05_release_notes,08_technical/05_release_notes/release_notes_006_Android_Update.json,08_technical/05_release_notes/release_notes_006_Android_Update.html,08_technical/05_release_notes/release_notes_006_Android_Update.png,08_technical/05_release_notes/release_notes_006_Android_Update.png,08_technical/05_release_notes/release_notes_006_Android_Update__real_screenshot_na_na_na.png,screenshot_compressed,截图+转发压缩,无(纯数字),无,无,08_technical/05_release_notes/release_notes_006_Android_Update.png,true
08_technical/05_release_notes/release_notes_007_SaaS_Changelog,08_technical,05_release_notes,08_technical/05_release_notes/release_notes_007_SaaS_Changelog.json,08_technical/05_release_notes/release_notes_007_SaaS_Changelog.html,08_technical/05_release_notes/release_notes_007_SaaS_Changelog.png,08_technical/05_release_notes/release_notes_007_SaaS_Changelog.png,08_technical/05_release_notes/release_notes_007_SaaS_Changelog__real_screen_na_screen_screen.jpg,screen_photography,拍屏,无(屏幕显示),屏幕背光+室内光,手机对屏幕,08_technical/05_release_notes/release_notes_007_SaaS_Changelog.png,true
08_technical/05_release_notes/release_notes_008_固件升级_中英,08_technical,05_release_notes,08_technical/05_release_notes/release_notes_008_固件升级_中英.json,08_technical/05_release_notes/release_notes_008_固件升级_中英.html,08_technical/05_release_notes/release_notes_008_固件升级_中英.png,08_technical/05_release_notes/release_notes_008_固件升级_中英.png,08_technical/05_release_notes/release_notes_008_固件升级_中英__real_screenshot_compressed.png,screenshot_compressed,截图+转发压缩,无(纯数字),无,无,08_technical/05_release_notes/release_notes_008_固件升级_中英.png,true
08_technical/05_release_notes/release_notes_009_Version_Update_Notes_EN,08_technical,05_release_notes,08_technical/05_release_notes/release_notes_009_Version_Update_Notes_EN.json,08_technical/05_release_notes/release_notes_009_Version_Update_Notes_EN.html,08_technical/05_release_notes/release_notes_009_Version_Update_Notes_EN.png,08_technical/05_release_notes/release_notes_009_Version_Update_Notes_EN.png,08_technical/05_release_notes/release_notes_009_Version_Update_Notes_EN__real_screen_na_screen_screen.png,screen_photography,拍屏,无(屏幕显示),屏幕背光+室内光,手机对屏幕,08_technical/05_release_notes/release_notes_009_Version_Update_Notes_EN.png,true
08_technical/05_release_notes/release_notes_010_版本更新说明,08_technical,05_release_notes,08_technical/05_release_notes/release_notes_010_版本更新说明.json,08_technical/05_release_notes/release_notes_010_版本更新说明.html,08_technical/05_release_notes/release_notes_010_版本更新说明.png,08_technical/05_release_notes/release_notes_010_版本更新说明.png,08_technical/05_release_notes/release_notes_010_版本更新说明__real_screenshot_na_na_na.png,screenshot_compressed,截图+转发压缩,无(纯数字),无,无,08_technical/05_release_notes/release_notes_010_版本更新说明.png,true
08_technical/05_release_notes/release_notes_011_VS_Code_Extension,08_technical,05_release_notes,08_technical/05_release_notes/release_notes_011_VS_Code_Extension.json,08_technical/05_release_notes/release_notes_011_VS_Code_Extension.html,08_technical/05_release_notes/release_notes_011_VS_Code_Extension.png,08_technical/05_release_notes/release_notes_011_VS_Code_Extension.png,08_technical/05_release_notes/release_notes_011_VS_Code_Extension__real_screen_na_screen_screen.png,screen_photography,拍屏,无(屏幕显示),屏幕背光+室内光,手机对屏幕,08_technical/05_release_notes/release_notes_011_VS_Code_Extension.png,true
08_technical/05_release_notes/release_notes_012_Tesla_OTA_Update,08_technical,05_release_notes,08_technical/05_release_notes/release_notes_012_Tesla_OTA_Update.json,08_technical/05_release_notes/release_notes_012_Tesla_OTA_Update.html,08_technical/05_release_notes/release_notes_012_Tesla_OTA_Update.png,08_technical/05_release_notes/release_notes_012_Tesla_OTA_Update.png,08_technical/05_release_notes/release_notes_012_Tesla_OTA_Update__real_screenshot_compressed.png,screenshot_compressed,截图+转发压缩,无(纯数字),无,无,08_technical/05_release_notes/release_notes_012_Tesla_OTA_Update.png,true
08_technical/05_release_notes/release_notes_013_云原生平台更新公告,08_technical,05_release_notes,08_technical/05_release_notes/release_notes_013_云原生平台更新公告.json,08_technical/05_release_notes/release_notes_013_云原生平台更新公告.html,08_technical/05_release_notes/release_notes_013_云原生平台更新公告.png,08_technical/05_release_notes/release_notes_013_云原生平台更新公告.png,08_technical/05_release_notes/release_notes_013_云原生平台更新公告__real_screen_na_screen_screen.jpg,screen_photography,拍屏,无(屏幕显示),屏幕背光+室内光,手机对屏幕,08_technical/05_release_notes/release_notes_013_云原生平台更新公告.png,true
08_technical/05_release_notes/release_notes_014_Windows_Update_KB,08_technical,05_release_notes,08_technical/05_release_notes/release_notes_014_Windows_Update_KB.json,08_technical/05_release_notes/release_notes_014_Windows_Update_KB.html,08_technical/05_release_notes/release_notes_014_Windows_Update_KB.png,08_technical/05_release_notes/release_notes_014_Windows_Update_KB.png,08_technical/05_release_notes/release_notes_014_Windows_Update_KB__real_screenshot_na_na_na.png,screenshot_compressed,截图+转发压缩,无(纯数字),无,无,08_technical/05_release_notes/release_notes_014_Windows_Update_KB.png,true
08_technical/05_release_notes/release_notes_015_Rust_Crate_Changelog,08_technical,05_release_notes,08_technical/05_release_notes/release_notes_015_Rust_Crate_Changelog.json,08_technical/05_release_notes/release_notes_015_Rust_Crate_Changelog.html,08_technical/05_release_notes/release_notes_015_Rust_Crate_Changelog.png,08_technical/05_release_notes/release_notes_015_Rust_Crate_Changelog.png,08_technical/05_release_notes/release_notes_015_Rust_Crate_Changelog__real_screen_photography.png,screen_photography,拍屏,无(屏幕显示),屏幕背光+室内光,手机对屏幕,08_technical/05_release_notes/release_notes_015_Rust_Crate_Changelog.png,true
08_technical/05_release_notes/release_notes_016_Figma_Plugin_Update,08_technical,05_release_notes,08_technical/05_release_notes/release_notes_016_Figma_Plugin_Update.json,08_technical/05_release_notes/release_notes_016_Figma_Plugin_Update.html,08_technical/05_release_notes/release_notes_016_Figma_Plugin_Update.png,08_technical/05_release_notes/release_notes_016_Figma_Plugin_Update.png,08_technical/05_release_notes/release_notes_016_Figma_Plugin_Update__real_screenshot_na_na_na.png,screenshot_compressed,截图+转发压缩,无(纯数字),无,无,08_technical/05_release_notes/release_notes_016_Figma_Plugin_Update.png,true
08_technical/05_release_notes/release_notes_017_Kubernetes_Release,08_technical,05_release_notes,08_technical/05_release_notes/release_notes_017_Kubernetes_Release.json,08_technical/05_release_notes/release_notes_017_Kubernetes_Release.html,08_technical/05_release_notes/release_notes_017_Kubernetes_Release.png,08_technical/05_release_notes/release_notes_017_Kubernetes_Release.png,08_technical/05_release_notes/release_notes_017_Kubernetes_Release__real_screen_na_screen_screen.png,screen_photography,拍屏,无(屏幕显示),屏幕背光+室内光,手机对屏幕,08_technical/05_release_notes/release_notes_017_Kubernetes_Release.png,true
08_technical/05_release_notes/release_notes_018_Notion式产品更新,08_technical,05_release_notes,08_technical/05_release_notes/release_notes_018_Notion式产品更新.json,08_technical/05_release_notes/release_notes_018_Notion式产品更新.html,08_technical/05_release_notes/release_notes_018_Notion式产品更新.png,08_technical/05_release_notes/release_notes_018_Notion式产品更新.png,08_technical/05_release_notes/release_notes_018_Notion式产品更新__real_screenshot_na_na_na.png,screenshot_compressed,截图+转发压缩,无(纯数字),无,无,08_technical/05_release_notes/release_notes_018_Notion式产品更新.png,true
08_technical/05_release_notes/release_notes_019_Cybersecurity_Bulletin,08_technical,05_release_notes,08_technical/05_release_notes/release_notes_019_Cybersecurity_Bulletin.json,08_technical/05_release_notes/release_notes_019_Cybersecurity_Bulletin.html,08_technical/05_release_notes/release_notes_019_Cybersecurity_Bulletin.png,08_technical/05_release_notes/release_notes_019_Cybersecurity_Bulletin.png,08_technical/05_release_notes/release_notes_019_Cybersecurity_Bulletin__real_screen_na_screen_screen.jpg,screen_photography,拍屏,无(屏幕显示),屏幕背光+室内光,手机对屏幕,08_technical/05_release_notes/release_notes_019_Cybersecurity_Bulletin.png,true
08_technical/05_release_notes/release_notes_020_Spotify_Feature_Launch,08_technical,05_release_notes,08_technical/05_release_notes/release_notes_020_Spotify_Feature_Launch.json,08_technical/05_release_notes/release_notes_020_Spotify_Feature_Launch.html,08_technical/05_release_notes/release_notes_020_Spotify_Feature_Launch.png,08_technical/05_release_notes/release_notes_020_Spotify_Feature_Launch.png,08_technical/05_release_notes/release_notes_020_Spotify_Feature_Launch__real_screenshot_na_na_na.png,screenshot_compressed,截图+转发压缩,无(纯数字),无,无,08_technical/05_release_notes/release_notes_020_Spotify_Feature_Launch.png,true
09_logistics/01_shipping_label/shipping_label_001_顺丰速运_SF_Express_-_Complex_Multi-Section_Label,09_logistics,01_shipping_label,09_logistics/01_shipping_label/shipping_label_001_顺丰速运_SF_Express_-_Complex_Multi-Section_Label.json,09_logistics/01_shipping_label/shipping_label_001_顺丰速运_SF_Express_-_Complex_Multi-Section_Label.html,09_logistics/01_shipping_label/shipping_label_001_顺丰速运_SF_Express_-_Complex_Multi-Section_Label.png,09_logistics/01_shipping_label/shipping_label_001_顺丰速运_SF_Express_-_Complex_Multi-Section_Label.png,09_logistics/01_shipping_label/shipping_label_001_顺丰速运_SF_Express_-_Complex_Multi-Section_Label__real_phone_creased_low_top.png,phone_creased_indoor_low_top,手机拍纸质文档,折痕/褶皱,室内暗光,俯拍,09_logistics/01_shipping_label/shipping_label_001_顺丰速运_SF_Express_-_Complex_Multi-Section_Label.png,true
09_logistics/01_shipping_label/shipping_label_002_中国邮政_国际挂号包裹面单_China_Post_International_Registered_Parcel,09_logistics,01_shipping_label,09_logistics/01_shipping_label/shipping_label_002_中国邮政_国际挂号包裹面单_China_Post_International_Registered_Parcel.json,09_logistics/01_shipping_label/shipping_label_002_中国邮政_国际挂号包裹面单_China_Post_International_Registered_Parcel.html,09_logistics/01_shipping_label/shipping_label_002_中国邮政_国际挂号包裹面单_China_Post_International_Registered_Parcel.png,09_logistics/01_shipping_label/shipping_label_002_中国邮政_国际挂号包裹面单_China_Post_International_Registered_Parcel.png,09_logistics/01_shipping_label/shipping_label_002_中国邮政_国际挂号包裹面单_China_Post_International_Registered_Parcel__real_phone_creased_normal_handheld.png,phone_creased_indoor_normal_handheld_top,手机拍纸质文档,折痕/褶皱,室内正常光,手持俯拍,09_logistics/01_shipping_label/shipping_label_002_中国邮政_国际挂号包裹面单_China_Post_International_Registered_Parcel.png,true
09_logistics/01_shipping_label/shipping_label_003_菜鸟驿站_Cainiao_Station_-_Complex_Multi-Package_Notification,09_logistics,01_shipping_label,09_logistics/01_shipping_label/shipping_label_003_菜鸟驿站_Cainiao_Station_-_Complex_Multi-Package_Notification.json,09_logistics/01_shipping_label/shipping_label_003_菜鸟驿站_Cainiao_Station_-_Complex_Multi-Package_Notification.html,09_logistics/01_shipping_label/shipping_label_003_菜鸟驿站_Cainiao_Station_-_Complex_Multi-Package_Notification.png,09_logistics/01_shipping_label/shipping_label_003_菜鸟驿站_Cainiao_Station_-_Complex_Multi-Package_Notification.png,09_logistics/01_shipping_label/shipping_label_003_菜鸟驿站_Cainiao_Station_-_Complex_Multi-Package_Notification__real_phone_creased_low_top.jpg,phone_creased_indoor_low_top,手机拍纸质文档,折痕/褶皱,室内暗光,俯拍,09_logistics/01_shipping_label/shipping_label_003_菜鸟驿站_Cainiao_Station_-_Complex_Multi-Package_Notification.png,true
09_logistics/01_shipping_label/shipping_label_004_手写包裹卡_Handwritten_Parcel_Card_-_Complex,09_logistics,01_shipping_label,09_logistics/01_shipping_label/shipping_label_004_手写包裹卡_Handwritten_Parcel_Card_-_Complex.json,09_logistics/01_shipping_label/shipping_label_004_手写包裹卡_Handwritten_Parcel_Card_-_Complex.html,09_logistics/01_shipping_label/shipping_label_004_手写包裹卡_Handwritten_Parcel_Card_-_Complex.png,09_logistics/01_shipping_label/shipping_label_004_手写包裹卡_Handwritten_Parcel_Card_-_Complex.png,09_logistics/01_shipping_label/shipping_label_004_手写包裹卡_Handwritten_Parcel_Card_-_Complex__real_phone_creased_normal_handheld_top.png,phone_creased_indoor_normal_handheld_top,手机拍纸质文档,折痕/褶皱,室内正常光,手持俯拍,09_logistics/01_shipping_label/shipping_label_004_手写包裹卡_Handwritten_Parcel_Card_-_Complex.png,true
09_logistics/01_shipping_label/shipping_label_005_COSCO_SHIPPING_-_Bill_of_Lading,09_logistics,01_shipping_label,09_logistics/01_shipping_label/shipping_label_005_COSCO_SHIPPING_-_Bill_of_Lading.json,09_logistics/01_shipping_label/shipping_label_005_COSCO_SHIPPING_-_Bill_of_Lading.html,09_logistics/01_shipping_label/shipping_label_005_COSCO_SHIPPING_-_Bill_of_Lading.png,09_logistics/01_shipping_label/shipping_label_005_COSCO_SHIPPING_-_Bill_of_Lading.png,09_logistics/01_shipping_label/shipping_label_005_COSCO_SHIPPING_-_Bill_of_Lading__real_phone_creased_low_top.png,phone_creased_indoor_low_top,手机拍纸质文档,折痕/褶皱,室内暗光,俯拍,09_logistics/01_shipping_label/shipping_label_005_COSCO_SHIPPING_-_Bill_of_Lading.png,true
09_logistics/01_shipping_label/shipping_label_006_圆通速递_合并发货清单,09_logistics,01_shipping_label,09_logistics/01_shipping_label/shipping_label_006_圆通速递_合并发货清单.json,09_logistics/01_shipping_label/shipping_label_006_圆通速递_合并发货清单.html,09_logistics/01_shipping_label/shipping_label_006_圆通速递_合并发货清单.png,09_logistics/01_shipping_label/shipping_label_006_圆通速递_合并发货清单.png,09_logistics/01_shipping_label/shipping_label_006_圆通速递_合并发货清单__real_phone_creased_normal_handheld.png,phone_creased_indoor_normal_handheld_top,手机拍纸质文档,折痕/褶皱,室内正常光,手持俯拍,09_logistics/01_shipping_label/shipping_label_006_圆通速递_合并发货清单.png,true
09_logistics/01_shipping_label/shipping_label_007_UPS_Worldwide_Express_Saver_-_Pharmaceutical_Cold_Chain_Waybill,09_logistics,01_shipping_label,09_logistics/01_shipping_label/shipping_label_007_UPS_Worldwide_Express_Saver_-_Pharmaceutical_Cold_Chain_Waybill.json,09_logistics/01_shipping_label/shipping_label_007_UPS_Worldwide_Express_Saver_-_Pharmaceutical_Cold_Chain_Waybill.html,09_logistics/01_shipping_label/shipping_label_007_UPS_Worldwide_Express_Saver_-_Pharmaceutical_Cold_Chain_Waybill.png,09_logistics/01_shipping_label/shipping_label_007_UPS_Worldwide_Express_Saver_-_Pharmaceutical_Cold_Chain_Waybill.png,09_logistics/01_shipping_label/shipping_label_007_UPS_Worldwide_Express_Saver_-_Pharmaceutical_Cold_Chain_Waybill__real_phone_creased_low_top.png,phone_creased_indoor_low_top,手机拍纸质文档,折痕/褶皱,室内暗光,俯拍,09_logistics/01_shipping_label/shipping_label_007_UPS_Worldwide_Express_Saver_-_Pharmaceutical_Cold_Chain_Waybill.png,true
09_logistics/01_shipping_label/shipping_label_008_Maersk_Line_-_Container_Shipping_Manifest_集装箱货运清单,09_logistics,01_shipping_label,09_logistics/01_shipping_label/shipping_label_008_Maersk_Line_-_Container_Shipping_Manifest_集装箱货运清单.json,09_logistics/01_shipping_label/shipping_label_008_Maersk_Line_-_Container_Shipping_Manifest_集装箱货运清单.html,09_logistics/01_shipping_label/shipping_label_008_Maersk_Line_-_Container_Shipping_Manifest_集装箱货运清单.png,09_logistics/01_shipping_label/shipping_label_008_Maersk_Line_-_Container_Shipping_Manifest_集装箱货运清单.png,09_logistics/01_shipping_label/shipping_label_008_Maersk_Line_-_Container_Shipping_Manifest_集装箱货运清单__real_phone_creased_normal_handheld.png,phone_creased_indoor_normal_handheld_top,手机拍纸质文档,折痕/褶皱,室内正常光,手持俯拍,09_logistics/01_shipping_label/shipping_label_008_Maersk_Line_-_Container_Shipping_Manifest_集装箱货运清单.png,true
09_logistics/01_shipping_label/shipping_label_009_菜鸟国际物流面单_-_CN2JP-SL009,09_logistics,01_shipping_label,09_logistics/01_shipping_label/shipping_label_009_菜鸟国际物流面单_-_CN2JP-SL009.json,09_logistics/01_shipping_label/shipping_label_009_菜鸟国际物流面单_-_CN2JP-SL009.html,09_logistics/01_shipping_label/shipping_label_009_菜鸟国际物流面单_-_CN2JP-SL009.png,09_logistics/01_shipping_label/shipping_label_009_菜鸟国际物流面单_-_CN2JP-SL009.png,09_logistics/01_shipping_label/shipping_label_009_菜鸟国际物流面单_-_CN2JP-SL009__real_phone_creased_low_top.png,phone_creased_indoor_low_top,手机拍纸质文档,折痕/褶皱,室内暗光,俯拍,09_logistics/01_shipping_label/shipping_label_009_菜鸟国际物流面单_-_CN2JP-SL009.png,true
09_logistics/01_shipping_label/shipping_label_010_CN_23_-_Customs_Declaration_Zollinhaltserklärung_Déclaration_en_douane,09_logistics,01_shipping_label,09_logistics/01_shipping_label/shipping_label_010_CN_23_-_Customs_Declaration_Zollinhaltserklärung_Déclaration_en_douane.json,09_logistics/01_shipping_label/shipping_label_010_CN_23_-_Customs_Declaration_Zollinhaltserklärung_Déclaration_en_douane.html,09_logistics/01_shipping_label/shipping_label_010_CN_23_-_Customs_Declaration_Zollinhaltserklärung_Déclaration_en_douane.png,09_logistics/01_shipping_label/shipping_label_010_CN_23_-_Customs_Declaration_Zollinhaltserklärung_Déclaration_en_douane.png,09_logistics/01_shipping_label/shipping_label_010_CN_23_-_Customs_Declaration_Zollinhaltserklärung_Déclaration_en_douane__real_phone_creased_normal_handheld.png,phone_creased_indoor_normal_handheld_top,手机拍纸质文档,折痕/褶皱,室内正常光,手持俯拍,09_logistics/01_shipping_label/shipping_label_010_CN_23_-_Customs_Declaration_Zollinhaltserklärung_Déclaration_en_douane.png,true
09_logistics/01_shipping_label/shipping_label_011_EMS_国际特快专递_-_Radial_Layout,09_logistics,01_shipping_label,09_logistics/01_shipping_label/shipping_label_011_EMS_国际特快专递_-_Radial_Layout.json,09_logistics/01_shipping_label/shipping_label_011_EMS_国际特快专递_-_Radial_Layout.html,09_logistics/01_shipping_label/shipping_label_011_EMS_国际特快专递_-_Radial_Layout.png,09_logistics/01_shipping_label/shipping_label_011_EMS_国际特快专递_-_Radial_Layout.png,09_logistics/01_shipping_label/shipping_label_011_EMS_国际特快专递_-_Radial_Layout__real_phone_creased_low_top.jpg,phone_creased_indoor_low_top,手机拍纸质文档,折痕/褶皱,室内暗光,俯拍,09_logistics/01_shipping_label/shipping_label_011_EMS_国际特快专递_-_Radial_Layout.png,true
09_logistics/01_shipping_label/shipping_label_012_Amazon_FBA_Warehouse_Blueprint_Label,09_logistics,01_shipping_label,09_logistics/01_shipping_label/shipping_label_012_Amazon_FBA_Warehouse_Blueprint_Label.json,09_logistics/01_shipping_label/shipping_label_012_Amazon_FBA_Warehouse_Blueprint_Label.html,09_logistics/01_shipping_label/shipping_label_012_Amazon_FBA_Warehouse_Blueprint_Label.png,09_logistics/01_shipping_label/shipping_label_012_Amazon_FBA_Warehouse_Blueprint_Label.png,09_logistics/01_shipping_label/shipping_label_012_Amazon_FBA_Warehouse_Blueprint_Label__real_phone_creased_normal_handheld.png,phone_creased_indoor_normal_handheld_top,手机拍纸质文档,折痕/褶皱,室内正常光,手持俯拍,09_logistics/01_shipping_label/shipping_label_012_Amazon_FBA_Warehouse_Blueprint_Label.png,true
09_logistics/01_shipping_label/shipping_label_013_Hazmat_Shipping_Label_-_Vertical_Bands,09_logistics,01_shipping_label,09_logistics/01_shipping_label/shipping_label_013_Hazmat_Shipping_Label_-_Vertical_Bands.json,09_logistics/01_shipping_label/shipping_label_013_Hazmat_Shipping_Label_-_Vertical_Bands.html,09_logistics/01_shipping_label/shipping_label_013_Hazmat_Shipping_Label_-_Vertical_Bands.png,09_logistics/01_shipping_label/shipping_label_013_Hazmat_Shipping_Label_-_Vertical_Bands.png,09_logistics/01_shipping_label/shipping_label_013_Hazmat_Shipping_Label_-_Vertical_Bands__real_phone_creased_low_top.png,phone_creased_indoor_low_top,手机拍纸质文档,折痕/褶皱,室内暗光,俯拍,09_logistics/01_shipping_label/shipping_label_013_Hazmat_Shipping_Label_-_Vertical_Bands.png,true
09_logistics/01_shipping_label/shipping_label_014_德邦快递_Carbon_Copy_Waybill,09_logistics,01_shipping_label,09_logistics/01_shipping_label/shipping_label_014_德邦快递_Carbon_Copy_Waybill.json,09_logistics/01_shipping_label/shipping_label_014_德邦快递_Carbon_Copy_Waybill.html,09_logistics/01_shipping_label/shipping_label_014_德邦快递_Carbon_Copy_Waybill.png,09_logistics/01_shipping_label/shipping_label_014_德邦快递_Carbon_Copy_Waybill.png,09_logistics/01_shipping_label/shipping_label_014_德邦快递_Carbon_Copy_Waybill__real_phone_creased_normal_handheld_top.png,phone_creased_indoor_normal_handheld_top,手机拍纸质文档,折痕/褶皱,室内正常光,手持俯拍,09_logistics/01_shipping_label/shipping_label_014_德邦快递_Carbon_Copy_Waybill.png,true
09_logistics/01_shipping_label/shipping_label_015_Nautical_Chart_Shipping_Label,09_logistics,01_shipping_label,09_logistics/01_shipping_label/shipping_label_015_Nautical_Chart_Shipping_Label.json,09_logistics/01_shipping_label/shipping_label_015_Nautical_Chart_Shipping_Label.html,09_logistics/01_shipping_label/shipping_label_015_Nautical_Chart_Shipping_Label.png,09_logistics/01_shipping_label/shipping_label_015_Nautical_Chart_Shipping_Label.png,09_logistics/01_shipping_label/shipping_label_015_Nautical_Chart_Shipping_Label__real_phone_creased_low_top.jpg,phone_creased_indoor_low_top,手机拍纸质文档,折痕/褶皱,室内暗光,俯拍,09_logistics/01_shipping_label/shipping_label_015_Nautical_Chart_Shipping_Label.png,true
09_logistics/01_shipping_label/shipping_label_016_Cold_Chain_Shipment_Record_冷链运输记录,09_logistics,01_shipping_label,09_logistics/01_shipping_label/shipping_label_016_Cold_Chain_Shipment_Record_冷链运输记录.json,09_logistics/01_shipping_label/shipping_label_016_Cold_Chain_Shipment_Record_冷链运输记录.html,09_logistics/01_shipping_label/shipping_label_016_Cold_Chain_Shipment_Record_冷链运输记录.png,09_logistics/01_shipping_label/shipping_label_016_Cold_Chain_Shipment_Record_冷链运输记录.png,09_logistics/01_shipping_label/shipping_label_016_Cold_Chain_Shipment_Record_冷链运输记录__real_phone_creased_normal_handheld.png,phone_creased_indoor_normal_handheld_top,手机拍纸质文档,折痕/褶皱,室内正常光,手持俯拍,09_logistics/01_shipping_label/shipping_label_016_Cold_Chain_Shipment_Record_冷链运输记录.png,true
09_logistics/01_shipping_label/shipping_label_017_国际多式联运货物运单_International_Multimodal_Transport_Consignment_Note,09_logistics,01_shipping_label,09_logistics/01_shipping_label/shipping_label_017_国际多式联运货物运单_International_Multimodal_Transport_Consignment_Note.json,09_logistics/01_shipping_label/shipping_label_017_国际多式联运货物运单_International_Multimodal_Transport_Consignment_Note.html,09_logistics/01_shipping_label/shipping_label_017_国际多式联运货物运单_International_Multimodal_Transport_Consignment_Note.png,09_logistics/01_shipping_label/shipping_label_017_国际多式联运货物运单_International_Multimodal_Transport_Consignment_Note.png,09_logistics/01_shipping_label/shipping_label_017_国际多式联运货物运单_International_Multimodal_Transport_Consignment_Note__real_phone_creased_low_top.jpg,phone_creased_indoor_low_top,手机拍纸质文档,折痕/褶皱,室内暗光,俯拍,09_logistics/01_shipping_label/shipping_label_017_国际多式联运货物运单_International_Multimodal_Transport_Consignment_Note.png,true
